index,image_id,count_rating_1,count_rating_2,count_rating_3,count_rating_4,count_rating_5,count_rating_6,count_rating_7,count_rating_8,count_rating_9,count_rating_10,tag_1,tag_2,challange_id
222603,16598,1,9,15,47,52,47,16,6,1,1,21,0,82
222604,16125,5,4,19,38,65,48,15,7,4,0,14,0,82
222605,16153,0,5,5,18,40,47,44,26,8,7,1,22,82
222606,16304,3,12,23,36,49,42,17,8,1,3,1,20,82
222607,16075,4,11,39,54,61,20,9,3,0,0,0,0,82
222608,16616,1,7,12,16,39,41,36,25,16,13,1,22,82
222609,16577,0,2,5,25,30,48,41,27,12,10,1,18,82
222610,16620,2,8,21,39,48,38,26,14,1,3,21,23,82
222611,16768,10,16,42,58,35,20,4,1,1,0,0,0,82
222612,16627,3,4,13,25,51,40,31,11,10,3,15,19,82
222613,16704,1,3,12,32,47,43,34,12,8,2,15,22,82
222614,16360,3,5,20,34,53,43,23,6,4,0,0,0,82
222615,16583,0,7,11,39,49,58,21,13,7,2,22,34,82
222616,16690,4,18,45,54,42,19,4,3,1,1,0,0,82
222617,16716,6,14,22,66,35,25,9,6,2,0,0,0,82
222618,16109,0,1,9,18,27,53,46,28,16,10,0,0,82
222619,16618,1,0,13,29,55,41,30,19,3,1,1,21,82
222620,16558,1,2,5,21,42,60,32,21,4,2,2,20,82
222621,15982,1,3,10,35,49,50,20,21,7,4,1,0,82
222622,16199,11,24,42,48,44,15,6,3,1,1,4,24,82
222623,16707,2,4,16,25,51,49,28,19,7,3,0,0,82
222624,16417,3,8,23,39,60,37,17,4,2,1,14,20,82
222625,16552,0,1,10,19,67,49,30,12,4,3,34,0,82
222626,16272,3,16,21,50,55,39,10,4,3,1,18,22,82
222627,16657,2,7,10,30,34,44,33,24,8,2,20,21,82
222628,16439,5,7,30,49,63,36,28,6,2,3,15,0,82
222629,16723,7,15,28,47,69,18,8,7,0,0,2,20,82
222630,16565,0,5,13,21,53,47,33,22,7,4,20,23,82
222631,16512,10,34,57,50,28,13,5,0,1,0,1,10,82
222632,16762,12,45,36,51,27,13,2,6,0,0,0,0,82
222633,16666,2,3,10,26,46,53,29,16,6,3,1,22,82
222634,16613,1,3,13,31,49,57,29,11,4,0,10,20,82
222635,16389,1,2,6,17,30,31,42,36,23,6,18,22,82
222636,16343,1,17,36,46,57,30,7,4,2,0,0,0,82
222637,16470,3,6,19,29,52,46,20,15,4,1,15,28,82
222638,16703,0,3,11,29,59,44,29,10,6,0,2,0,82
222639,16460,2,24,27,52,51,26,11,2,0,0,20,21,82
222640,16162,16,31,25,54,34,16,5,1,2,0,0,0,82
222641,16749,0,6,8,32,56,51,23,12,3,0,6,18,82
222642,16595,2,7,3,12,17,38,52,41,17,17,0,0,82
222643,16399,7,14,37,31,49,35,12,4,0,0,18,29,82
222644,16581,1,7,20,40,62,38,17,7,1,2,1,14,82
222645,16401,8,19,23,51,44,28,12,8,3,0,1,34,82
222646,16506,5,22,43,49,47,16,5,2,0,2,0,0,82
222647,16391,0,1,15,25,56,52,26,18,6,1,0,0,82
222648,16668,0,4,8,25,42,50,42,20,8,2,12,21,82
222649,16149,1,7,11,22,44,50,30,18,6,3,1,18,82
222650,16388,1,2,6,17,38,41,40,28,20,11,1,29,82
222651,16772,9,11,26,61,45,32,14,5,0,0,14,15,82
222652,16593,1,2,7,37,53,49,26,10,4,2,20,0,82
222653,16732,0,0,1,6,19,37,43,32,38,25,1,20,82
222654,16562,1,2,4,12,31,45,43,34,18,9,17,23,82
222655,16701,1,5,16,18,50,35,45,12,9,2,1,20,82
222656,16474,2,6,27,45,56,44,16,5,4,0,15,22,82
222657,16729,2,7,25,23,43,45,29,14,5,2,10,20,82
222658,15993,1,5,13,34,60,46,18,8,4,1,14,15,82
222659,16480,9,27,45,44,48,19,2,4,0,0,4,18,82
222660,16130,1,3,9,29,60,49,33,16,1,0,6,20,82
222661,16662,5,8,10,22,36,46,33,18,14,3,1,17,82
222662,16561,3,4,20,30,48,40,31,15,6,1,1,5,82
222663,16525,4,18,39,47,43,28,10,4,0,3,1,27,82
222664,16438,4,10,22,32,46,28,11,9,0,2,5,18,82
222665,16700,3,4,11,26,38,53,32,21,3,6,11,20,82
222666,16550,3,5,26,38,56,39,19,6,3,0,0,0,82
222667,16636,2,16,17,44,62,29,17,6,3,1,0,0,82
222668,16237,7,18,39,49,46,21,6,2,0,1,0,0,82
222669,16674,1,17,26,44,46,33,15,11,3,1,1,9,82
222670,16498,0,2,15,27,51,54,33,10,7,2,2,0,82
222671,16604,21,24,42,39,50,18,1,3,1,0,4,0,82
222672,16696,2,5,15,23,52,48,29,18,4,1,0,0,82
222673,16753,0,4,11,27,43,55,29,17,8,6,2,20,82
222674,16630,0,2,3,15,13,40,40,35,33,28,14,0,82
222675,16538,2,8,13,22,59,43,23,14,8,2,1,22,82
222676,16472,0,2,8,28,49,43,39,24,14,2,1,21,82
222677,16654,2,7,31,45,60,33,20,5,0,1,1,22,82
222678,16094,14,36,43,47,28,11,6,1,0,1,0,0,82
222679,16563,1,4,15,25,49,48,31,16,6,0,0,0,82
222680,16234,4,14,39,38,58,26,7,5,0,0,0,0,82
222681,16510,0,2,7,35,58,52,34,13,5,0,1,2,82
222682,16683,0,2,8,20,38,43,42,25,9,7,1,22,82
222683,16691,7,12,21,42,53,28,18,5,2,1,0,0,82
222684,16767,1,2,9,37,51,48,38,8,3,1,0,0,82
222685,16288,2,9,19,37,53,39,25,3,2,1,1,0,82
222686,16656,3,9,28,35,65,39,11,6,2,0,1,20,82
222687,16637,2,7,12,32,39,51,34,13,2,2,0,0,82
222688,16478,0,4,10,23,53,41,40,21,7,1,1,0,82
222689,16397,0,4,14,29,44,50,30,16,3,1,2,20,82
222690,16292,0,5,17,25,56,52,22,13,4,4,1,11,82
222691,16198,2,9,16,47,56,38,15,4,2,1,2,20,82
222692,16649,1,4,9,30,48,44,36,24,9,1,0,0,82
222693,16634,2,9,16,19,44,50,32,13,7,6,0,0,82
222694,15986,8,20,34,48,44,12,13,3,1,0,0,0,82
222695,16651,1,5,13,14,44,52,39,26,11,4,0,0,82
222696,16508,2,3,11,22,36,46,37,29,17,5,1,22,82
222697,16283,0,4,10,23,43,50,39,26,12,2,22,0,82
222698,16481,0,4,22,27,52,51,26,11,4,0,1,22,82
222699,16495,2,4,16,54,59,45,18,4,0,0,0,0,82
222700,16190,0,2,4,17,40,52,44,22,14,4,18,21,82
222701,16348,0,5,6,9,31,55,46,25,10,4,14,0,82
222702,16385,1,6,22,45,52,41,19,3,2,0,1,6,82
222703,16301,1,1,14,14,44,58,33,22,14,2,6,20,82
222704,16592,2,11,30,49,40,46,9,5,0,1,1,0,82
222705,16615,1,2,5,12,39,47,56,23,14,6,0,0,82
222706,16534,8,14,25,45,45,36,13,6,3,3,0,0,82
222707,16482,1,6,15,22,46,43,29,21,7,2,1,0,82
222708,16625,3,4,14,23,36,48,30,28,9,2,3,22,82
222709,16644,10,17,25,55,45,25,10,5,0,0,0,0,82
222710,16686,1,3,10,26,44,43,42,28,8,4,1,7,82
222711,16554,7,9,11,14,36,44,40,32,11,10,21,22,82
222712,16639,20,37,44,49,23,11,4,1,1,0,0,0,82
222713,16522,2,14,25,41,53,31,19,4,4,3,2,20,82
222714,16611,0,2,6,23,37,55,37,17,6,2,28,35,82
222715,16124,1,4,8,19,27,38,30,32,27,22,17,28,82
222716,16238,1,12,11,37,52,36,16,8,2,1,0,0,82
222717,16738,18,28,36,46,40,11,10,2,0,1,0,0,82
222718,16067,2,9,28,48,52,30,13,6,0,0,1,0,82
222719,16494,1,15,21,36,67,43,17,5,1,0,18,29,82
222720,16503,3,7,20,42,59,39,10,8,5,1,5,15,82
222721,16361,0,0,17,27,49,48,37,19,8,3,21,36,82
222722,16411,7,10,15,37,55,44,19,8,1,0,12,21,82
222723,16635,1,3,15,20,35,49,25,22,15,3,1,0,82
222724,16752,6,8,21,44,47,42,21,7,0,1,0,0,82
222725,16756,9,13,30,48,43,31,17,3,0,0,5,0,82
222726,16736,4,5,23,33,50,45,26,8,1,1,18,29,82
222727,16013,0,1,8,21,33,48,42,25,11,8,20,23,82
222728,16547,0,6,20,36,49,46,25,10,2,3,1,18,82
222729,16645,6,8,18,38,36,41,31,11,6,6,15,19,82
222730,16596,6,27,37,48,50,19,10,2,2,1,1,20,82
222731,16688,10,27,36,60,41,16,8,3,2,1,0,0,82
222732,16573,2,1,3,16,36,48,38,25,20,5,2,20,82
222733,16349,5,8,28,43,59,30,16,5,3,2,0,0,82
222734,16575,5,11,30,43,45,45,14,8,1,0,1,6,82
222735,16631,1,1,6,18,38,40,46,27,15,9,21,22,82
222736,16739,3,14,23,35,47,44,20,10,1,0,0,0,82
222737,16176,2,1,11,8,20,27,36,38,24,37,2,23,82
222738,16336,2,4,17,34,53,42,25,10,4,0,1,22,82
222739,16735,2,2,6,20,22,38,51,28,22,15,21,26,82
222740,16706,2,4,15,28,50,52,23,19,5,1,14,21,82
222741,16728,13,18,29,35,44,31,14,6,1,0,1,2,82
222742,16339,2,12,25,45,54,38,12,4,1,0,14,15,82
222743,16721,1,2,8,19,39,53,32,24,13,0,18,29,82
222744,16227,9,21,50,53,37,18,1,3,1,2,0,0,82
222745,16685,0,2,11,19,43,52,45,18,10,7,0,0,82
222746,16135,2,10,14,40,55,31,25,12,8,1,12,22,82
222747,16761,22,28,40,42,33,13,6,3,0,1,8,25,82
222748,16679,2,12,30,47,54,26,16,4,2,0,18,22,82
222749,16578,0,9,18,39,57,38,20,7,4,1,6,20,82
222750,16396,3,6,21,39,61,29,22,14,1,1,1,22,82
222751,16080,9,22,46,53,41,18,5,3,0,0,0,0,82
222752,16743,2,4,22,38,56,48,15,2,2,0,0,0,82
222753,16751,4,10,19,53,55,32,15,6,2,1,20,0,82
222754,16507,1,0,8,23,44,50,44,17,6,0,2,14,82
222755,16710,7,17,24,31,42,44,20,11,2,0,4,17,82
222756,16720,6,16,36,45,59,20,5,2,2,0,0,0,82
222757,16179,1,4,14,26,51,47,35,13,5,2,0,0,82
222758,16719,7,16,34,58,44,18,6,3,1,0,22,0,82
222759,16351,1,14,24,36,51,39,17,7,2,0,1,22,82
222760,16744,1,1,7,12,35,46,48,37,9,10,14,21,82
222761,16567,2,5,15,14,37,43,37,26,13,7,21,29,82
222762,16126,12,13,26,43,45,37,12,4,2,1,1,31,82
222763,16722,2,10,25,48,65,27,21,3,2,0,0,0,82
222764,16773,2,9,36,40,59,36,11,4,2,1,0,0,82
222765,16243,0,1,2,18,52,47,39,17,14,2,6,38,82
222766,15987,10,23,39,59,50,22,7,2,0,0,0,0,82
222767,16658,12,18,37,34,46,29,25,5,2,0,0,0,82
222768,16745,18,50,45,36,31,10,1,2,1,0,0,0,82
222769,16223,6,12,36,45,66,19,13,1,1,0,15,19,82
222770,16689,1,8,10,32,43,51,37,9,7,4,18,21,82
222771,16587,0,5,5,19,30,39,51,32,13,7,0,0,82
222772,16676,0,5,21,39,54,40,29,7,1,1,21,27,82
222773,16247,3,10,18,42,44,46,25,6,5,0,6,0,82
222774,16641,2,7,32,48,56,35,9,3,1,0,15,22,82
222775,16333,0,5,19,33,40,41,27,22,9,1,0,0,82
222776,16606,0,1,13,24,46,55,40,14,5,2,0,0,82
222777,16157,0,9,16,31,52,34,32,12,4,1,1,22,82
222778,16523,2,11,20,42,59,39,13,6,2,0,0,0,82
222779,16582,0,13,26,41,56,40,10,10,1,2,15,22,82
222780,16201,9,25,54,52,30,16,5,3,1,0,22,0,82
222781,16516,3,7,22,30,43,47,25,9,6,3,19,21,82
222782,16599,3,4,19,43,46,51,25,8,2,0,14,28,82
222783,16711,5,8,21,39,38,39,25,11,4,2,15,22,82
222784,16537,1,7,12,28,62,39,24,11,5,1,0,0,82
222785,16174,1,1,8,23,45,47,43,19,8,1,0,0,82
222786,16757,2,9,19,44,39,44,24,8,5,1,6,20,82
222787,16626,0,3,10,21,48,39,33,24,7,13,4,17,82
222788,16072,6,12,35,48,46,23,10,6,2,1,1,0,82
222789,16331,69,45,26,30,11,4,1,2,0,1,0,0,82
222790,16653,2,7,27,44,63,42,15,3,2,0,0,0,82
222791,16638,5,5,8,23,50,46,33,18,5,3,23,34,82
222792,16029,3,7,36,49,58,35,6,5,2,0,10,21,82
222793,16387,11,14,19,19,39,45,22,16,8,2,1,29,82
222794,16740,10,24,30,49,47,25,6,3,0,0,0,0,82
222795,16659,1,3,8,26,37,58,42,18,2,3,21,0,82
222796,16291,0,1,3,20,33,47,42,32,11,8,20,21,82
222797,16413,10,18,25,38,54,33,10,5,2,1,18,21,82
222798,16556,9,37,42,53,40,10,3,1,2,0,0,0,82
222799,16758,0,1,2,13,33,55,42,32,12,6,11,20,82
222800,16584,5,10,22,45,58,37,19,1,2,0,18,31,82
222801,16329,0,5,11,23,37,55,33,19,6,3,20,23,82
223737,52573,0,1,19,23,66,35,18,9,2,2,1,36,174
223738,52235,1,3,1,4,19,35,46,34,21,25,0,0,174
223739,52880,1,8,16,34,53,38,19,17,2,3,22,29,174
223740,52598,3,6,27,42,51,32,13,6,2,0,5,18,174
223741,52583,0,1,1,16,24,37,33,25,20,23,5,19,174
223742,52653,1,1,4,7,22,36,47,30,22,18,5,27,174
223743,52345,1,4,15,33,59,45,10,11,2,0,5,14,174
223744,52761,3,2,14,20,67,46,20,9,4,5,1,11,174
223745,52677,0,1,4,17,36,41,43,17,10,11,5,18,174
223746,52602,2,8,9,24,53,43,23,11,5,5,0,0,174
223747,52771,8,23,28,52,45,19,5,4,0,1,14,15,174
223748,52586,31,42,43,31,25,6,2,1,0,0,0,0,174
223749,52269,1,2,12,29,46,37,25,15,12,4,5,0,174
223750,52513,3,5,7,11,35,34,42,22,16,13,5,34,174
223751,52852,5,16,26,48,50,21,7,7,3,1,0,0,174
223752,52672,2,18,23,42,42,26,14,5,3,1,0,0,174
223753,52742,3,14,24,45,64,18,7,0,1,1,0,0,174
223754,52407,0,4,9,14,45,53,28,17,8,4,5,8,174
223755,52443,3,5,17,21,68,34,17,15,3,1,4,27,174
223756,52496,1,5,5,28,51,42,21,11,5,1,0,0,174
223757,52841,16,22,26,47,42,18,10,2,3,2,21,29,174
223758,52255,1,5,3,22,44,44,29,21,10,6,0,0,174
223759,52231,7,4,5,26,50,42,21,11,7,6,10,0,174
223760,52743,0,3,16,27,40,42,24,14,10,5,10,16,174
223761,52336,3,5,13,35,70,30,15,6,1,0,5,18,174
223762,52522,1,5,24,40,62,31,4,5,3,0,6,22,174
223763,52792,7,8,14,44,41,37,11,7,0,2,5,31,174
223764,52879,2,7,11,26,71,42,11,3,4,2,0,0,174
223765,52551,1,7,12,32,53,38,17,16,6,4,5,0,174
223766,52917,0,1,1,13,35,49,50,22,13,6,5,0,174
223767,52369,7,18,40,49,39,11,8,0,2,0,15,22,174
223768,52861,1,11,22,45,58,24,12,5,0,2,0,0,174
223769,52520,1,5,12,27,69,46,13,7,0,1,5,0,174
223770,52229,2,4,20,37,67,27,16,5,1,0,5,18,174
223771,52274,7,20,24,32,51,22,25,6,1,3,0,0,174
223772,52282,0,7,10,31,62,33,19,13,5,3,5,8,174
223773,52890,0,2,13,17,40,44,27,17,12,10,5,22,174
223774,52352,4,5,9,10,36,40,29,27,11,18,0,0,174
223775,52373,3,12,37,41,43,30,17,9,1,0,6,0,174
223776,52847,1,2,10,26,45,46,30,16,4,6,1,22,174
223777,52655,6,10,24,49,50,27,9,7,2,0,0,0,174
223778,52309,0,6,9,32,55,34,23,15,4,1,5,27,174
223779,52452,0,6,17,32,52,40,20,10,5,1,0,0,174
223780,52901,34,50,27,38,25,7,3,0,1,0,0,0,174
223781,52572,0,4,11,29,64,45,15,10,4,2,8,18,174
223782,52216,3,17,36,43,53,13,7,7,0,1,0,0,174
223783,52839,2,6,6,40,48,27,15,11,3,1,5,7,174
223784,52587,20,29,39,42,31,9,4,3,0,0,34,0,174
223785,52608,0,8,10,25,56,32,21,11,4,5,5,18,174
223786,52820,3,13,21,34,46,32,13,7,9,2,1,3,174
223787,52717,2,12,14,45,48,35,12,8,3,5,0,0,174
223788,52765,0,7,19,36,68,27,14,5,3,2,0,0,174
223789,52288,3,11,22,33,48,30,19,12,3,1,5,0,174
223790,52801,0,1,6,8,35,47,34,33,9,11,1,14,174
223792,52344,4,11,25,52,54,25,7,5,0,1,18,38,174
223793,52919,2,4,8,17,52,43,39,13,10,6,0,0,174
223794,52578,7,11,14,32,41,36,13,11,5,6,26,0,174
223795,52295,4,9,11,26,52,55,18,14,6,3,0,0,174
223796,52623,0,8,14,41,70,27,11,6,0,1,4,18,174
223797,52399,1,13,13,35,53,33,15,10,3,0,5,31,174
223798,52921,3,9,24,52,52,20,10,9,0,2,4,38,174
223799,52585,1,3,5,15,42,39,43,26,11,8,0,0,174
223800,52647,1,4,4,14,41,53,35,15,6,2,0,0,174
223801,52205,2,2,6,15,38,37,42,21,13,8,0,0,174
223802,52913,2,6,15,14,38,45,22,24,10,8,5,18,174
223803,52429,0,6,19,37,54,29,19,7,8,0,4,36,174
223804,52568,9,17,32,38,33,22,14,6,3,1,0,0,174
223805,52350,0,6,7,28,53,50,21,9,6,1,5,10,174
223806,52476,1,10,15,30,64,32,19,5,2,3,18,22,174
223807,52247,0,5,17,38,64,25,13,8,2,1,8,0,174
223808,52816,0,6,8,21,50,33,32,13,6,3,0,0,174
223809,52497,0,6,10,27,51,40,23,11,6,2,4,5,174
223810,52609,11,20,28,39,47,21,10,2,1,3,6,0,174
223811,52738,2,3,13,27,51,44,24,9,7,0,5,18,174
223812,52849,3,21,19,46,39,30,13,7,1,1,15,0,174
223813,52313,4,20,23,45,47,21,8,5,2,0,5,34,174
223814,52575,16,18,33,31,33,32,12,1,0,0,0,0,174
223815,52184,1,5,10,30,46,45,22,9,3,1,0,0,174
223816,52777,2,2,11,22,51,50,24,9,3,2,6,20,174
223817,52386,2,13,8,38,53,37,16,12,4,3,2,5,174
223818,52823,0,5,10,34,53,40,17,15,7,0,18,22,174
223819,52854,0,5,14,27,50,31,24,17,7,5,5,18,174
223820,52584,1,0,7,14,41,45,39,20,17,11,5,12,174
223821,52579,0,6,4,34,41,43,28,20,12,3,0,0,174
223822,52900,5,15,25,39,51,26,12,5,0,2,23,36,174
223823,52759,4,6,21,53,60,19,5,5,0,0,18,22,174
223824,52626,1,8,10,25,68,34,14,10,4,4,0,0,174
223825,52376,0,2,13,17,53,49,32,11,7,2,0,0,174
223826,52808,1,8,13,35,48,44,16,9,1,2,3,18,174
223827,52855,0,2,9,15,56,51,20,12,3,7,12,18,174
223828,52306,1,4,12,37,51,44,20,8,2,0,5,8,174
223829,52923,1,0,12,23,41,40,34,19,10,5,3,0,174
223830,52807,2,7,11,28,48,44,27,8,4,0,3,31,174
223831,52570,2,6,13,23,50,31,25,18,9,7,0,0,174
223832,52870,0,9,16,44,61,25,15,5,1,0,5,6,174
223833,52851,1,4,11,11,49,52,26,16,11,3,5,22,174
223834,52876,1,4,16,21,66,38,18,11,4,3,0,0,174
223835,52382,2,10,38,58,49,14,8,3,1,0,1,5,174
223836,52824,3,11,20,47,42,34,10,4,2,0,8,0,174
223837,52918,0,5,14,25,38,32,24,17,12,5,5,10,174
223838,52869,4,6,14,34,69,37,11,7,1,1,5,8,174
223839,52804,0,5,11,31,55,42,18,9,5,2,4,18,174
223840,52422,6,14,32,46,38,21,9,6,1,1,5,8,174
223841,52482,3,5,9,26,59,42,23,16,2,2,0,0,174
223842,52736,3,7,9,37,48,35,22,11,9,4,5,0,174
223843,52374,4,15,45,52,38,17,5,2,1,1,0,0,174
223844,52470,3,14,25,40,48,27,11,2,3,0,0,0,174
223845,52343,3,5,12,24,56,40,21,13,4,0,4,5,174
223846,52674,4,10,26,42,43,31,16,10,0,2,0,0,174
223847,52596,0,2,4,14,46,59,26,15,11,3,5,0,174
223848,52776,5,8,14,26,61,32,18,10,3,3,0,0,174
223849,52858,10,10,21,25,48,24,16,16,6,2,0,0,174
223850,52290,4,13,26,37,57,26,12,4,3,0,5,25,174
223851,52590,8,22,28,38,55,13,5,2,2,0,5,6,174
223852,52603,7,13,27,24,56,25,8,9,7,4,0,0,174
223853,52659,0,5,12,15,44,41,23,21,6,9,1,5,174
223854,52265,0,5,24,34,60,20,25,4,1,2,5,0,174
224140,105480,0,2,15,32,81,76,53,36,14,5,0,0,257
224141,104076,4,3,24,58,102,61,31,15,3,4,9,0,257
224142,104410,1,3,7,26,71,89,56,24,11,4,9,16,257
224143,104495,1,1,2,17,39,72,74,59,23,18,9,24,257
224144,104689,0,8,17,56,85,74,30,24,5,4,9,24,257
224145,105267,5,11,23,47,84,61,41,19,6,6,0,0,257
224146,104980,1,3,15,30,89,92,44,25,3,2,9,25,257
224147,105400,1,1,11,19,53,68,56,41,32,17,9,24,257
224148,104844,0,3,14,21,83,82,60,29,13,4,9,0,257
224149,104887,0,1,8,29,48,73,58,55,30,24,9,24,257
224150,104518,1,10,24,85,84,53,23,11,5,1,9,21,257
224151,104771,12,23,60,75,70,31,17,9,3,0,9,0,257
224152,105433,0,1,10,47,104,76,47,15,3,2,9,24,257
224153,105235,0,1,5,17,45,93,84,44,13,7,0,0,257
224154,105210,28,40,59,88,55,17,6,4,0,0,0,0,257
224155,105451,1,3,23,44,114,76,30,10,2,1,9,24,257
224156,104730,5,7,12,30,59,56,48,38,36,11,24,25,257
224157,104604,8,29,58,106,64,25,7,2,1,0,8,9,257
224158,105251,6,18,36,72,84,52,19,14,4,3,1,9,257
224159,104726,1,3,5,16,30,71,74,60,30,11,9,24,257
224160,105475,1,3,17,53,92,74,38,13,4,2,9,0,257
224161,105447,0,2,6,15,62,93,77,29,12,8,9,0,257
224162,105191,2,6,13,37,80,78,49,23,6,2,9,24,257
224163,105260,1,4,10,32,98,75,52,18,4,2,9,0,257
224164,105195,8,26,62,96,74,21,7,3,1,0,0,0,257
224165,105360,11,25,52,72,66,41,17,10,1,2,0,0,257
224166,104650,11,14,46,87,97,32,8,2,1,1,5,16,257
224167,105442,21,35,74,86,52,21,7,3,0,1,9,24,257
224168,104535,1,9,19,26,107,81,40,14,2,1,9,24,257
224169,105356,7,12,55,100,82,32,13,2,2,0,9,24,257
224170,105445,0,7,14,46,100,69,37,17,5,1,9,24,257
224171,104740,1,8,27,72,106,54,18,3,1,0,9,0,257
224172,104590,2,11,28,96,96,40,14,10,0,0,9,25,257
224173,104712,21,50,67,84,51,15,10,1,1,1,9,16,257
224174,105198,3,13,35,98,97,31,11,4,2,0,9,24,257
224175,104937,61,50,65,63,34,18,9,5,0,1,7,19,257
224176,105467,1,7,18,45,107,75,28,13,5,3,0,0,257
224177,104639,1,7,17,64,118,63,22,9,3,0,9,24,257
224178,105170,0,3,8,38,88,79,52,24,9,2,9,25,257
224179,105035,0,2,11,26,75,80,57,35,14,2,9,25,257
224180,105470,10,26,61,85,56,36,19,3,1,2,9,0,257
224181,104822,0,7,23,56,89,65,32,23,8,2,2,9,257
224182,104802,1,4,9,14,59,68,69,42,27,15,9,0,257
224183,105453,1,6,7,60,93,73,36,13,7,0,9,24,257
224184,105385,0,4,17,53,104,58,35,19,6,4,0,0,257
224185,104388,4,13,37,88,93,47,11,7,0,0,9,0,257
224186,104830,2,8,13,50,116,69,30,13,2,1,9,0,257
224187,105300,6,17,49,93,82,29,9,1,0,0,4,9,257
224188,104849,3,16,49,82,110,34,11,7,2,0,9,24,257
224189,104935,0,1,4,2,23,50,64,69,45,47,9,24,257
224190,105257,0,2,4,5,45,65,79,55,29,17,9,25,257
224191,104394,49,75,70,50,36,10,4,1,1,1,9,31,257
224192,105379,0,1,5,19,58,82,74,44,10,6,9,24,257
224193,104295,3,14,47,84,84,40,13,9,3,0,9,24,257
224194,104378,2,6,33,102,93,37,20,2,2,0,9,24,257
224195,104711,1,2,16,43,105,82,37,18,4,0,0,0,257
224196,105408,30,44,82,93,35,9,2,1,0,0,9,21,257
224197,105276,0,5,37,95,106,42,17,4,0,0,0,0,257
224198,105407,1,14,27,71,107,54,21,5,1,0,0,0,257
224199,105361,3,2,22,41,74,74,45,34,11,8,9,24,257
224200,105031,2,7,22,51,102,73,32,11,2,2,9,25,257
224201,105486,0,4,19,70,103,62,26,11,1,0,9,12,257
224202,104529,1,2,13,20,65,88,71,22,12,4,8,9,257
224203,105446,0,2,6,18,62,91,67,43,19,6,9,25,257
224204,105296,2,4,21,67,106,43,33,23,8,1,9,24,257
224205,105162,17,15,40,60,61,48,33,24,6,9,5,17,257
224206,104858,3,10,28,55,61,62,37,20,13,5,9,24,257
224207,104116,3,18,48,93,95,28,14,2,0,0,9,0,257
224208,105394,34,33,57,93,53,18,6,2,1,0,9,19,257
224209,105415,0,1,11,17,82,102,65,23,5,3,9,0,257
224210,105248,9,24,43,98,76,27,14,4,0,0,9,24,257
224211,104888,1,6,21,33,78,78,49,22,14,2,4,9,257
224212,104491,0,5,12,19,92,93,49,24,3,3,9,24,257
224213,105393,0,1,12,41,79,65,54,28,9,12,4,9,257
224214,105186,0,3,11,49,102,75,49,10,6,3,9,24,257
224215,105184,0,8,24,76,115,49,17,10,1,0,9,0,257
224216,105420,0,4,13,30,86,88,44,26,7,3,0,0,257
224217,105255,9,15,36,44,64,43,43,25,13,11,9,22,257
224218,105478,0,4,3,26,53,76,74,44,27,8,9,24,257
224219,105346,3,13,30,93,98,40,14,7,0,0,0,0,257
224220,105401,0,2,8,10,46,70,69,61,28,18,24,31,257
224221,105414,8,12,50,94,83,28,7,7,1,0,9,0,257
224222,104741,156,45,42,21,19,2,1,2,1,9,34,37,257
224223,104072,0,2,14,32,90,91,48,17,6,2,9,24,257
224224,105204,15,22,57,93,63,27,15,5,3,2,9,24,257
224225,105196,3,7,28,77,85,57,23,6,6,2,9,24,257
224226,105476,17,42,80,95,42,15,6,1,2,0,9,25,257
224227,104212,24,43,53,85,55,20,11,5,0,0,5,9,257
224228,104680,1,6,17,44,82,76,47,25,9,1,9,12,257
224229,105413,3,14,31,77,116,41,22,5,0,2,9,16,257
224230,105123,7,21,37,81,90,33,15,7,1,2,9,24,257
224231,104757,1,3,18,30,89,77,51,27,6,2,9,12,257
224232,105132,11,37,72,99,51,16,6,2,1,0,0,0,257
224233,105409,1,5,18,24,85,81,45,25,5,6,0,0,257
224234,104694,2,5,9,53,91,83,38,22,4,4,9,17,257
224235,105437,0,3,13,41,76,89,47,25,6,2,9,24,257
224236,105468,14,23,46,111,63,27,9,1,0,0,9,24,257
224237,104827,2,11,27,75,84,51,20,16,7,0,9,24,257
224238,105483,2,4,26,73,102,57,21,9,2,0,0,0,257
224239,105460,0,10,25,67,80,58,30,12,10,2,9,0,257
224240,104998,0,6,9,49,112,65,31,15,6,0,9,25,257
224241,105033,4,20,46,78,90,39,15,4,3,0,9,17,257
224242,105239,0,3,10,33,83,54,70,30,12,8,9,0,257
224243,105485,8,12,21,49,76,62,35,25,8,4,12,21,257
224244,104938,1,14,25,96,91,46,15,10,1,0,16,0,257
224245,105332,3,5,44,109,79,31,11,4,1,0,9,24,257
224246,105264,0,12,26,82,107,59,11,8,1,0,8,18,257
224247,105482,1,4,20,50,123,74,26,10,2,0,9,0,257
224248,105320,7,10,25,61,93,63,28,6,8,4,9,13,257
224249,104835,2,4,19,63,119,57,19,9,2,1,9,0,257
224250,104929,3,14,34,86,103,41,9,7,1,0,9,35,257
224251,105355,10,23,44,96,78,26,12,4,1,0,9,24,257
224252,105473,18,39,78,83,51,20,8,4,2,0,0,0,257
224253,104829,8,14,40,71,74,57,23,13,5,1,9,24,257
224254,104023,195,16,4,14,17,7,2,2,1,7,1,21,257
224255,104630,0,2,9,15,37,89,80,41,24,10,9,25,257
224256,104777,1,6,15,41,97,76,32,21,4,2,9,24,257
224257,105396,4,14,44,72,64,44,30,20,9,5,0,0,257
