index,image_id,max_rating,mean_score,std_score,count_rating_1,count_rating_2,count_rating_3,count_rating_4,count_rating_5,count_rating_6,count_rating_7,count_rating_8,count_rating_9,count_rating_10,tag_1,tag_2,challange_id
195058,114032,4,4.866,4.179,0,8,42,67,86,45,21,8,4,2,21,27,268
195059,114075,4,4.889,4.409,2,13,25,72,98,41,26,6,4,2,25,31,268
195060,112913,4,5.578,4.334,0,3,13,41,96,59,35,18,7,5,18,29,268
195061,113481,4,4.52,4.7,8,21,39,67,76,47,15,5,2,1,12,17,268
195062,113837,3,4.765,4.916,4,13,40,76,74,40,19,12,5,2,1,22,268
195063,113528,4,4.579,3.399,2,11,35,74,100,31,14,4,0,0,0,0,268
195064,114094,4,5.184,4.385,1,8,18,61,84,61,24,15,3,2,18,0,268
195065,114212,4,4.943,3.817,0,4,34,65,99,45,18,10,2,2,0,0,268
195066,114048,4,4.757,4.754,9,9,35,71,79,47,19,11,3,1,5,18,268
195067,113006,3,4.5,4.503,6,20,30,86,81,41,8,3,1,4,23,0,268
195068,114201,4,5.199,4.289,1,6,18,50,95,59,20,12,4,2,0,0,268
195069,114046,4,4.901,5.165,8,10,35,59,86,40,25,7,8,4,5,22,268
195070,113785,4,5.254,4.313,1,5,17,55,100,60,29,9,5,3,17,0,268
195071,113389,4,4.836,3.949,2,5,31,65,102,46,15,4,3,1,4,18,268
195072,113047,4,4.871,4.191,1,11,33,56,99,49,19,6,2,2,18,36,268
195073,114247,3,4.245,5.069,15,25,42,91,64,25,12,5,5,2,12,21,268
195074,114253,4,5.551,4.354,0,5,13,48,85,71,33,21,8,3,11,18,268
195075,113200,4,4.361,3.896,6,18,36,82,86,28,9,2,2,0,18,40,268
195076,112902,4,4.914,3.734,2,5,21,77,84,49,16,11,0,1,29,0,268
195077,114024,3,4.037,3.902,7,24,67,78,63,22,7,3,0,1,0,0,268
195078,114096,4,5.157,3.9,1,6,24,55,84,68,28,11,3,0,0,0,268
195079,112845,3,4.175,3.636,5,23,46,99,81,22,6,2,0,1,20,0,268
195080,114209,4,4.486,3.766,4,15,39,74,98,37,8,4,1,0,18,0,268
195081,113048,4,4.888,4.247,3,13,24,57,97,60,12,9,1,2,16,19,268
195082,113891,4,4.839,3.495,0,13,24,72,95,45,22,7,1,0,21,0,268
195083,114191,4,5.16,4.594,3,4,30,47,95,60,21,13,5,3,17,32,268
195084,113465,4,4.796,4.138,2,15,26,63,101,40,15,9,0,3,20,27,268
195085,114200,3,4.05,3.329,8,23,51,98,70,21,6,0,1,0,22,29,268
195086,113795,4,5.087,4.472,2,6,19,69,94,44,20,14,4,3,0,0,268
195087,113400,4,4.903,5.482,7,21,29,56,75,40,24,15,5,5,5,19,268
195088,113965,4,4.803,3.589,2,7,24,81,96,42,21,5,1,0,20,21,268
195089,113502,4,4.846,3.902,0,13,29,59,108,43,16,7,3,1,14,15,268
195090,114028,4,4.986,3.741,4,4,25,60,98,57,24,8,0,1,6,18,268
195091,114067,4,5.375,4.395,2,4,19,47,89,77,36,12,5,2,8,12,268
195092,114158,4,4.871,4.136,0,14,30,63,107,38,22,6,2,4,0,0,268
195093,114175,3,4.247,3.974,8,14,45,98,88,19,6,3,1,1,8,20,268
195094,113765,4,4.496,3.423,2,11,39,84,88,32,7,7,0,0,17,40,268
195095,113999,4,4.906,3.871,0,8,33,72,87,53,21,9,2,1,8,13,268
195096,112914,4,4.935,4.044,1,9,25,69,101,59,16,6,3,2,17,18,268
195097,114254,3,4.969,5.398,4,15,31,87,55,41,26,17,8,5,22,0,268
195098,113895,4,5.508,4.557,1,4,20,42,86,79,40,15,5,5,4,0,268
195099,113960,4,5.61,4.709,0,6,18,41,81,60,42,19,9,6,16,24,268
195100,114125,3,4.616,4.303,2,16,35,83,76,45,14,5,1,2,32,36,268
195101,113233,4,5.221,4.555,1,11,16,57,96,58,29,13,5,3,4,21,268
195102,113483,4,5.158,4.362,2,4,18,67,83,54,29,9,3,3,0,0,268
195103,113878,4,4.892,4.191,1,8,25,76,101,30,25,7,2,3,4,8,268
195104,114192,4,4.53,3.317,0,17,41,75,96,29,15,6,0,0,6,0,268
195105,113510,3,4.369,4.685,3,22,59,75,68,28,12,8,1,3,9,0,268
195106,113852,4,4.87,4.752,3,14,40,54,77,45,28,10,4,1,8,9,268
195107,113227,3,3.439,4.693,51,36,51,71,54,14,4,0,2,2,5,9,268
195108,114198,4,4.865,3.983,0,10,33,60,106,46,14,6,4,2,0,0,268
195109,113601,4,4.381,4.334,2,21,48,79,85,27,7,5,2,2,24,29,268
195110,114016,6,6.902,4.924,1,1,6,15,38,51,83,50,25,26,21,0,268
195111,114059,5,6.292,4.828,0,2,8,38,58,64,56,39,24,12,21,0,268
195112,112614,4,5.422,4.981,4,5,17,50,84,66,31,19,4,7,4,17,268
195113,114221,4,5.446,4.338,1,4,14,49,77,72,43,9,4,3,2,20,268
195114,114043,3,4.03,4.743,17,29,46,82,52,27,7,5,2,1,0,0,268
195115,114159,4,4.86,3.972,2,5,28,74,87,50,20,2,1,3,4,16,268
195116,113318,4,5.408,4.139,0,6,19,46,77,70,38,16,4,1,17,21,268
195117,114187,4,5.327,4.286,1,4,23,46,91,62,41,8,7,1,16,25,268
195118,114240,4,4.653,4.199,3,14,35,71,93,32,15,6,5,0,18,29,268
195119,113996,4,4.316,5.032,12,27,50,68,73,32,17,4,3,2,24,0,268
195120,113710,4,4.57,4.824,10,16,36,71,73,45,16,6,3,1,0,0,268
195121,114244,4,5.442,4.289,0,5,15,47,98,61,34,16,4,5,1,18,268
195122,112621,4,4.779,3.577,0,8,24,76,118,25,17,5,2,1,0,0,268
195123,113763,4,4.656,4.639,6,22,30,71,84,43,20,10,1,1,18,31,268
195124,113830,4,4.959,4.067,2,11,22,54,95,56,18,9,1,1,0,0,268
195125,113055,4,5.287,4.343,0,7,24,41,100,65,25,8,8,4,0,0,268
195126,112979,4,4.473,4.031,7,13,39,77,90,30,14,1,4,0,21,40,268
195127,113070,4,4.948,5.63,6,18,42,57,63,49,21,18,6,7,5,0,268
195128,112872,3,3.525,4.403,24,45,68,76,45,14,2,2,1,1,5,21,268
195129,114072,4,5.651,4.95,1,6,11,47,84,66,35,21,10,8,1,21,268
195130,114039,3,4.158,3.514,2,25,47,88,74,24,4,0,1,1,5,0,268
195131,113464,3,3.211,3.571,37,47,64,81,31,6,3,1,0,0,5,12,268
195132,114197,4,5.434,3.761,0,2,21,45,89,78,27,18,8,0,17,21,268
209109,105024,4,5.286,4.207,1,2,9,36,73,36,21,6,3,2,11,39,256
209110,104940,4,5.805,5.39,2,5,10,24,46,46,29,17,11,5,14,15,256
209111,104936,4,4.764,4.058,0,9,19,59,63,26,10,6,1,2,40,0,256
209112,104158,4,5.709,3.053,0,0,3,23,70,52,32,12,4,0,18,0,256
209113,104976,4,5.444,3.812,0,1,5,38,74,44,17,9,7,1,21,0,256
209114,104688,4,5.955,4.89,2,1,8,22,50,46,39,19,6,7,9,24,256
209115,105005,4,5.189,4.651,4,2,12,50,59,40,15,13,5,1,17,0,256
209116,105067,5,6.796,5.14,1,2,2,12,27,47,37,40,19,14,1,29,256
209117,103661,4,4.692,4.153,3,5,24,54,62,33,9,3,1,1,29,0,256
209118,104666,4,5.472,4.128,0,5,10,25,70,45,29,10,4,1,5,21,256
209119,104914,5,5.786,3.554,0,0,4,27,55,59,31,14,4,2,6,18,256
209120,104684,4,5.051,3.518,1,4,13,35,85,35,16,4,2,0,0,0,256
209121,104258,4,6.303,4.305,0,0,5,15,48,48,38,18,14,9,2,41,256
209122,105072,7,7.38,4.937,1,0,4,4,21,37,37,42,28,31,29,0,256
209123,104897,4,5.397,4.24,0,10,4,33,63,50,24,10,3,2,0,0,256
209124,104833,3,4.492,4.461,3,12,22,63,54,25,3,3,1,3,1,0,256
209125,103714,4,4.974,3.71,1,7,14,36,76,38,10,6,2,0,16,17,256
209126,105022,4,5.891,3.562,0,0,3,22,67,51,33,14,11,1,1,22,256
209127,104776,5,6.937,5.253,1,1,5,8,31,40,38,39,21,21,1,29,256
209128,105145,4,4.352,4.961,11,13,31,47,55,25,6,5,2,1,22,24,256
209129,104843,4,4.786,3.995,1,6,21,49,74,29,9,5,1,1,0,0,256
209130,104490,5,6.443,4.661,1,0,5,10,46,54,32,33,10,12,21,0,256
209131,105112,4,5.903,4.117,0,2,4,18,59,57,29,15,7,4,23,29,256
209132,104355,4,5.139,3.528,0,5,11,44,62,47,16,7,2,0,0,0,256
209133,104695,4,6.191,4.171,0,1,3,15,49,49,44,20,7,6,19,27,256
209134,104385,4,5.393,3.833,0,5,5,31,68,47,26,5,3,1,8,40,256
209135,104908,7,7.317,4.401,0,0,2,8,23,33,40,46,29,24,1,0,256
209136,105053,4,6.204,4.501,0,3,4,9,55,55,29,21,14,6,23,39,256
209137,104734,4,6.193,5.166,0,4,8,24,43,34,41,26,11,11,12,21,256
209138,104652,4,4.255,3.8,4,11,35,59,62,12,5,3,1,0,22,39,256
209139,104330,4,4.969,4.092,3,4,14,41,79,35,13,4,1,2,4,5,256
209140,104600,3,4.089,4.076,9,13,39,62,42,20,3,3,0,1,22,0,256
209141,104497,4,5.162,4.523,1,7,13,36,69,31,21,9,2,2,1,22,256
209142,105055,4,4.6,3.493,3,8,14,62,76,22,8,0,0,2,25,27,256
209143,104941,4,4.819,3.755,2,6,16,50,78,30,11,5,0,1,29,41,256
209144,105036,4,5.289,4.525,4,0,18,35,59,38,24,11,1,4,2,10,256
209145,104493,4,5.453,3.095,0,0,9,26,76,44,26,9,2,0,22,41,256
209146,104564,4,5.356,4.382,0,4,11,41,61,36,24,11,3,3,21,27,256
209147,105146,3,4.318,3.116,1,11,28,70,59,15,7,1,0,0,18,19,256
209148,104070,4,5.511,3.856,0,3,8,35,50,48,30,8,6,0,12,17,256
209149,105051,3,4.272,4.331,4,12,40,63,55,18,5,2,1,2,17,34,256
209150,104230,4,5.016,3.113,1,2,10,43,73,46,11,1,0,1,40,0,256
209151,104871,4,4.833,4.991,2,13,19,46,62,26,12,4,3,5,18,21,256
209152,104653,4,5.598,4.831,2,4,8,23,69,41,30,14,5,3,9,24,256
209153,104532,4,5.094,3.623,0,3,12,40,79,41,6,7,3,1,7,14,256
209154,104016,5,6.379,4.694,1,2,6,9,34,62,41,37,10,4,7,10,256
209155,104977,4,4.66,3.753,2,6,26,52,73,26,10,4,1,0,21,0,256
209156,105139,4,5.828,4.413,1,1,6,24,56,55,38,12,6,4,18,0,256
209157,104846,4,4.435,4.163,4,15,31,44,63,18,15,2,1,0,0,0,256
209158,104868,4,5.562,3.754,0,2,5,27,71,61,16,14,4,1,18,22,256
209159,105133,5,5.919,4.599,2,1,3,31,39,60,30,18,10,3,5,12,256
209160,104916,4,4.954,4.747,5,5,13,49,68,30,10,8,3,3,6,24,256
209161,104814,4,5.057,3.001,0,3,14,40,81,30,17,8,0,0,0,0,256
209162,105039,4,5.615,3.694,0,2,4,26,66,54,28,12,1,2,0,0,256
209163,104253,5,6.196,4.276,1,0,4,13,49,62,29,26,10,5,1,29,256
209164,105073,3,4.538,4.387,5,9,27,62,51,19,14,7,0,1,7,14,256
209165,105011,4,5.62,4.493,0,2,11,31,60,48,28,7,7,6,24,0,256
209166,104853,4,5.604,3.953,0,2,6,27,63,59,24,9,5,2,18,29,256
209167,105148,4,4.822,3.725,1,6,19,56,59,38,12,5,1,0,0,0,256
209168,105143,4,5.742,3.797,0,0,7,27,66,43,30,16,8,1,1,24,256
209169,105068,4,5.889,4.779,1,3,6,21,54,53,30,19,7,5,34,0,256
209170,104346,5,5.955,4.011,0,1,4,19,57,62,29,15,9,4,10,0,256
209171,104799,5,5.936,4.593,1,1,8,19,50,69,27,13,5,10,21,0,256
209172,105014,6,7.292,5.085,1,1,1,8,18,40,41,40,22,30,18,41,256
209173,104819,5,5.874,4.407,0,4,5,23,52,55,28,21,6,4,0,0,256
209174,104899,4,4.856,3.859,3,2,9,65,67,34,9,1,2,2,6,8,256
209175,104801,4,4.411,3.737,3,6,32,62,63,14,8,3,1,0,15,27,256
209176,104713,4,5.676,3.823,0,1,8,16,68,51,28,11,3,2,2,28,256
209177,105127,4,4.919,3.711,0,8,13,46,82,29,9,8,1,1,0,0,256
209178,104361,4,5.623,4.228,0,3,8,22,68,57,23,8,6,4,24,25,256
209179,104396,5,6.272,3.654,0,0,1,14,48,56,55,11,11,6,12,18,256
209180,105142,4,5.548,4.444,1,2,8,28,67,52,23,11,3,4,0,0,256
209181,104973,4,4.903,3.393,1,6,8,51,79,36,10,3,0,1,12,0,256
209182,105106,4,4.969,3.393,1,6,17,37,76,38,14,7,0,0,5,18,256
209183,105004,5,6.328,4.677,2,0,5,17,35,51,47,28,7,9,17,21,256
209184,105063,4,5.789,3.863,0,0,6,26,60,46,38,8,5,5,10,21,256
209185,104876,3,4.562,4.299,6,10,22,56,52,30,9,6,1,0,0,0,256
209186,103484,6,7.414,4.982,1,0,3,4,26,28,40,36,24,36,0,0,256
209187,104752,4,5.995,4.68,1,3,3,21,53,51,35,19,9,5,1,18,256
209188,105147,4,5.272,3.804,0,2,11,41,62,53,14,8,3,1,0,0,256
209189,104842,4,4.449,4.05,5,11,28,55,59,24,11,2,1,0,1,15,256
209190,104918,4,6.109,4.154,0,1,3,16,54,50,36,16,12,4,12,0,256
209191,103930,5,6.191,3.998,0,1,5,11,46,56,49,20,8,3,25,0,256
209192,104157,4,5.602,3.76,0,1,7,22,69,58,28,4,4,3,15,25,256
209193,104850,4,5.021,3.81,1,4,12,43,75,38,11,6,1,1,29,41,256
209194,104647,4,5.75,5.251,1,4,14,25,53,37,36,15,10,5,5,29,256
209195,104324,4,5.715,5.319,1,5,8,37,49,42,26,16,7,9,0,0,256
209196,104611,4,4.96,3.843,3,3,10,47,83,40,7,4,1,2,25,39,256
209197,105084,4,5.5,3.769,0,2,5,35,63,49,25,12,2,1,18,0,256
209198,104803,5,6.174,4.417,1,1,4,10,49,58,36,25,6,5,12,21,256
209199,104555,4,5.134,3.488,0,5,14,32,78,40,16,7,2,0,14,27,256
209200,104430,4,6.02,3.827,0,2,1,16,59,56,37,19,5,4,18,29,256
209201,104289,4,5.295,3.51,0,5,6,36,72,39,26,7,2,0,13,18,256
209202,104920,4,5.456,3.742,0,0,10,37,62,48,19,10,6,1,31,40,256
209203,104655,5,6.403,4.65,1,0,7,8,44,47,45,21,14,9,11,24,256
209204,104503,5,6.322,5.304,2,3,5,14,39,49,43,25,12,10,5,18,256
209205,104974,4,5.279,4.235,2,2,10,33,74,34,24,8,1,2,23,39,256
209206,105034,3,4.708,5.032,6,10,24,56,51,29,14,7,4,1,0,0,256
209207,105041,5,5.825,4.105,1,1,5,21,49,63,34,15,3,2,11,21,256
211782,10405,4,5.426,5.153,4,5,14,34,54,47,28,15,6,2,1,17,54
211783,10462,5,6.607,5.343,1,2,6,12,35,40,38,38,18,11,0,0,54
211784,10480,4,5.854,5.345,1,5,16,25,45,45,37,18,16,4,22,0,54
211785,10345,4,4.358,5.256,7,18,40,38,45,20,14,3,4,1,0,0,54
211786,10601,6,6.024,4.467,0,2,10,21,46,45,47,22,8,4,6,28,54
211787,10550,3,4.526,5.544,11,18,23,61,48,25,11,10,3,3,5,22,54
211788,10534,7,7.284,4.827,0,1,5,4,21,43,39,44,24,30,7,23,54
211789,10454,4,5.307,4.334,1,3,16,28,73,43,19,12,3,1,7,14,54
211790,10683,5,5.557,4.444,0,3,13,34,51,53,31,10,3,5,0,0,54
211791,10641,4,4.826,4.933,6,15,25,35,49,39,20,8,4,0,16,17,54
211792,10418,5,6.707,4.879,0,1,6,16,28,45,41,38,20,13,1,0,54
211793,10495,4,4.679,4.325,2,9,34,48,60,36,15,3,1,1,18,0,54
211794,10362,4,4.711,5.062,7,11,26,40,63,32,12,5,1,4,4,17,54
211795,10505,4,5.09,4.597,5,3,19,35,65,41,19,8,3,1,17,21,54
211796,10352,4,5.1,4.945,1,12,18,36,59,44,16,5,4,5,18,29,54
211797,10502,5,6.303,4.593,1,0,7,14,40,47,41,30,8,7,0,0,54
211798,10465,5,5.816,4.931,0,6,9,29,49,50,29,17,11,6,19,21,54
211799,10633,4,4.892,4.88,4,10,26,38,59,34,22,5,4,1,21,22,54
211800,10573,3,3.765,3.432,7,28,45,70,39,12,2,0,1,0,7,15,54
211801,10363,4,4.727,4.922,3,12,25,53,61,28,12,5,2,4,1,12,54
211802,10498,5,5.563,4.59,1,9,9,31,47,52,34,16,7,0,1,12,54
211803,10395,5,5.676,4.927,1,5,13,22,53,55,27,19,6,3,0,0,54
211804,10642,5,6.433,4.426,0,1,6,13,37,49,48,25,21,3,14,15,54
211805,10455,5,6.391,4.969,0,3,5,23,28,50,46,17,20,10,0,0,54
211806,10647,3,4.355,4.544,8,11,32,55,54,24,9,2,1,1,15,16,54
211807,10372,4,4.926,4.414,4,14,15,37,64,41,17,9,2,0,1,22,54
211808,10661,4,5.392,5.135,1,10,17,31,53,42,25,14,10,1,18,22,54
211809,10695,3,4.299,4.958,10,16,38,56,48,27,10,1,3,2,4,0,54
211810,10377,3,4.529,4.704,7,14,24,57,57,30,14,2,2,1,19,21,54
211811,10544,4,5.906,4.894,2,4,5,20,60,54,34,22,5,7,14,20,54
211812,10518,4,5.166,4.822,3,7,17,34,67,42,20,10,2,3,13,16,54
211813,10635,4,5.719,4.667,0,7,9,27,53,51,22,20,13,1,21,0,54
211814,10685,4,4.389,4.083,3,15,45,45,57,34,8,3,1,0,15,18,54
211815,10592,4,4.695,4.842,7,10,27,43,60,32,14,8,1,1,12,21,54
211816,10644,6,6.426,5.427,1,3,8,13,36,36,51,21,18,10,12,18,54
211817,10537,4,5.203,4.364,0,8,16,39,63,37,25,8,5,1,1,0,54
211818,10572,4,5.039,4.136,1,10,20,36,63,45,20,7,3,0,15,19,54
211819,10493,6,6.579,5.118,0,3,7,15,37,41,43,36,19,13,15,0,54
211820,10398,4,4.523,4.511,2,9,40,53,54,21,11,7,1,1,12,22,54
211821,10639,3,4.257,4.995,16,12,31,60,49,19,10,7,1,1,0,0,54
211822,10646,4,4.825,4.692,4,13,16,46,61,34,18,5,2,1,18,0,54
211823,10346,5,5.77,4.961,1,3,9,42,44,57,29,23,10,4,7,14,54
211824,10586,5,6.161,4.989,0,5,10,20,36,48,37,30,14,5,12,17,54
211825,10566,4,5.366,4.565,1,7,13,37,51,49,22,20,1,1,0,0,54
211826,10571,4,4.763,4.387,8,8,25,38,65,38,20,3,2,0,12,17,54
211827,10692,4,4.611,4.78,5,14,27,51,63,23,15,8,1,1,0,0,54
211828,10483,4,5.608,4.176,1,1,12,20,64,61,28,11,5,1,0,0,54
211829,10486,4,5.686,5.312,1,9,18,16,53,43,33,23,8,3,10,20,54
211830,10539,4,5.112,4.587,1,10,19,38,54,53,19,7,4,1,17,0,54
211831,10469,4,5.631,5.621,1,8,17,26,44,42,28,13,6,10,18,22,54
211832,10512,4,5.123,3.929,1,7,10,35,80,51,9,9,1,1,0,0,54
211833,10450,5,5.766,4.846,1,5,10,25,47,52,36,22,4,3,0,0,54
211834,10554,4,5.498,5.209,3,6,16,21,63,47,27,15,5,4,12,0,54
211835,10656,5,6.319,4.776,2,0,10,16,36,46,36,39,17,2,18,22,54
211836,10594,4,4.744,4.436,4,10,29,45,63,27,20,7,2,0,12,30,54
211837,10672,5,6.559,4.718,0,1,5,16,34,51,47,26,20,11,15,28,54
211838,10655,4,5.92,5.184,1,4,11,20,53,39,30,26,11,4,10,20,54
211839,10578,4,5.48,4.417,1,4,11,27,60,54,28,10,4,1,15,19,54
211840,10589,4,5.5,4.766,0,6,17,31,50,45,26,16,7,2,0,0,54
211841,10602,4,5.882,4.338,0,4,5,24,52,50,42,17,5,4,12,27,54
211842,10569,4,4.333,4.947,12,16,39,45,48,27,9,8,3,0,1,22,54
211843,10466,4,4.393,4.453,7,19,32,47,63,26,10,6,1,0,4,8,54
211844,10549,4,4.835,5.149,8,12,25,37,51,41,21,8,1,2,1,7,54
211845,10673,4,5.123,4.407,3,3,23,33,61,38,24,6,0,4,4,22,54
211846,10626,4,4.578,4.772,7,18,30,34,60,32,13,9,0,1,0,0,54
211847,10535,4,4.337,3.506,4,14,26,59,70,17,7,2,0,0,0,0,54
211848,10582,3,4.815,5.2,11,11,23,47,39,36,23,10,5,0,1,12,54
211849,10548,4,4.956,5.035,6,7,28,39,54,33,21,14,1,2,1,0,54
211850,10457,5,5.961,4.254,0,3,9,15,50,59,37,22,6,3,0,0,54
211851,10479,4,4.857,4.947,2,10,32,41,57,28,22,4,5,2,15,18,54
211852,10529,3,4.298,5.107,12,18,36,48,48,27,13,3,1,2,0,0,54
211853,10360,5,6.27,5.419,1,2,12,17,44,49,35,27,16,12,21,25,54
211854,10527,4,4.697,5.108,6,14,29,43,47,31,23,5,1,2,0,0,54
211855,10415,4,5.207,4.335,3,4,21,29,62,49,20,12,3,0,1,0,54
211856,10344,4,4.231,4.5,10,18,36,47,50,21,13,3,1,0,0,0,54
211857,10474,6,6.256,5.612,3,3,7,17,41,40,46,21,13,12,1,18,54
211858,10410,4,5.375,5.112,2,7,14,32,60,40,22,16,3,4,18,21,54
211859,10583,5,5.213,5.034,4,12,16,36,47,48,31,14,2,1,1,22,54
211860,10618,3,5.039,4.689,3,9,14,53,53,38,26,3,6,1,12,13,54
211861,10558,5,6.24,4.869,2,1,4,20,36,56,43,23,14,5,17,21,54
211862,10631,4,5.345,5.168,3,7,20,30,51,45,29,15,4,2,14,27,54
211863,10585,4,5.714,4.39,1,0,16,25,64,36,41,16,10,1,1,0,54
211864,10444,3,4.044,3.923,5,23,45,61,40,25,5,1,0,1,19,26,54
211865,10488,3,3.935,3.962,13,17,38,65,44,15,5,1,1,0,0,0,54
211866,10606,3,4.292,4.787,7,19,33,62,56,19,10,2,2,2,4,17,54
211867,10504,5,5.914,5.041,2,3,9,21,47,62,34,15,8,8,20,21,54
211868,10564,3,4.368,4.497,9,15,29,60,47,25,13,5,1,0,15,19,54
211869,10485,4,5.246,4.366,0,10,13,37,53,52,17,13,3,1,0,0,54
211870,10366,5,6.7,5.347,1,1,8,9,37,42,37,35,22,15,15,22,54
211871,10669,4,5.336,4.661,1,3,17,38,66,44,25,9,5,3,21,23,54
211872,10370,3,4.36,5.059,15,25,22,51,42,30,14,11,1,0,1,29,54
211873,10696,4,5.865,4.526,0,3,8,25,58,50,28,25,6,5,15,28,54
211874,10472,6,7.018,5.073,0,1,7,15,28,33,42,40,34,21,18,21,54
211875,10496,5,5.701,5.319,2,9,13,23,45,55,37,19,7,4,19,22,54
211876,10559,4,6.025,5.208,2,3,10,18,51,42,32,33,6,7,7,9,54
211877,10625,4,5.621,4.571,0,7,12,28,52,47,35,17,7,1,23,25,54
211878,10451,4,5.495,4.903,5,4,10,30,56,49,32,17,4,1,17,21,54
211879,10511,4,5.067,4.13,8,7,14,36,58,50,27,9,0,0,3,0,54
211880,10605,4,4.621,4.986,7,13,29,48,62,26,15,8,2,1,6,18,54
211881,10522,4,5.853,4.837,1,4,7,25,56,49,37,19,10,3,2,23,54
211882,10478,3,4.202,3.452,7,17,32,56,53,25,8,0,0,0,0,0,54
211883,10499,3,4.068,5.018,24,21,34,51,49,23,7,8,3,0,0,0,54
211884,10506,4,5.756,5.951,4,6,15,25,48,43,21,22,12,9,5,17,54
211885,10536,4,4.986,5.113,7,12,22,34,59,41,21,13,3,1,0,0,54
211886,10604,4,4.08,5.87,26,24,33,31,43,15,15,10,1,2,1,18,54
211887,10431,3,3.924,3.3,5,22,42,65,47,13,3,1,0,0,10,0,54
211888,10677,4,5.265,4.334,3,4,16,40,60,48,31,11,0,2,0,0,54
211889,10680,5,5.512,4.143,0,3,12,37,48,52,37,9,4,1,10,19,54
211890,10350,4,5.878,4.621,0,4,9,21,51,50,27,24,7,4,18,31,54
211891,10663,4,5.478,5.211,3,6,14,36,47,46,27,21,5,2,12,17,54
211892,10409,4,5.067,5.645,9,9,20,40,52,37,19,14,5,4,1,22,54
211893,10664,5,5.787,4.379,0,6,12,23,50,53,26,25,12,0,9,22,54
211894,10354,4,6.046,4.496,0,2,9,17,48,48,38,22,8,5,15,19,54
211895,10678,4,4.991,3.833,2,8,14,50,64,52,14,8,1,0,18,0,54
211896,10622,5,5.761,5.114,1,5,11,32,45,57,25,25,7,5,9,29,54
211897,10503,4,4.965,3.856,3,8,15,47,63,28,27,8,0,0,18,21,54
211898,10443,5,6.43,5.516,2,1,9,16,30,43,35,30,17,10,18,21,54
211899,10619,4,5.18,5.271,8,10,15,36,50,43,29,16,3,1,0,0,54
211900,10581,4,5.327,4.62,0,8,16,37,54,46,29,7,5,3,1,0,54
211901,10547,4,4.9,3.663,0,11,20,44,72,36,20,5,0,1,18,22,54
211902,10568,5,5.417,4.045,1,5,13,29,55,60,31,10,2,0,7,28,54
211903,10343,4,5.634,5.403,4,3,12,30,53,41,29,16,10,4,17,0,54
211904,10576,4,5.926,4.446,0,3,6,21,57,55,29,20,7,6,20,27,54
211905,10667,4,5.199,4.778,3,4,19,36,65,42,23,7,5,2,2,7,54
211906,10447,4,5.038,4.486,3,5,20,47,58,47,17,9,1,2,8,19,54
211907,10649,4,5.49,5.41,3,8,14,28,50,46,30,10,10,3,12,18,54
211908,10517,5,5.942,4.778,1,2,10,24,40,60,36,20,9,4,15,28,54
211909,10540,4,5.052,4.211,1,9,20,45,55,48,21,7,4,0,8,31,54
211910,10492,4,4.507,5.046,12,14,29,46,52,27,13,8,4,0,1,29,54
211911,10552,4,5.462,5.269,5,8,16,27,45,44,40,18,4,1,18,21,54
211912,10349,4,5.423,4.57,1,6,10,34,67,52,24,11,7,1,28,0,54
211913,10668,4,4.86,4.41,0,13,29,36,61,32,19,6,3,1,18,0,54
211914,10577,4,5.045,4.803,2,9,22,38,59,36,18,11,4,1,18,29,54
211915,10490,3,4.468,5.21,10,11,30,58,45,27,10,5,3,2,0,0,54
211916,10476,4,4.9,4.436,3,8,24,49,64,29,21,7,5,0,0,0,54
211917,10613,4,4.719,4.682,3,12,31,44,62,33,17,5,2,1,1,20,54
211918,10659,3,4.048,3.714,11,14,42,68,45,18,8,2,0,0,15,0,54
211919,10467,4,5.347,5.237,3,5,23,29,52,41,26,15,6,2,0,0,54
211920,10595,4,6.298,5.071,1,1,8,16,46,42,39,29,17,6,0,0,54
211921,10520,5,5.602,4.394,0,2,16,26,51,60,25,12,6,3,15,27,54
211922,10634,4,5.329,4.79,1,10,14,36,53,52,24,16,1,3,0,0,54
211923,10621,5,5.866,5.322,5,1,16,20,40,43,39,27,7,4,4,17,54
211924,10590,4,5.485,4.819,1,7,14,23,59,53,22,17,4,2,12,18,54
211925,10532,4,4.463,5.001,7,16,34,47,52,29,14,2,2,2,13,0,54
211926,10407,5,5.401,5.217,12,4,10,35,39,51,31,15,10,0,12,21,54
211927,10452,4,6.03,5.107,1,5,7,20,47,45,38,24,11,5,0,0,54
211928,10570,4,5.261,4.574,2,5,14,35,65,45,24,7,5,1,7,14,54
211929,10525,4,5.308,4.985,3,6,17,28,62,40,30,9,3,3,17,21,54
211930,10501,4,5.604,4.696,0,7,14,26,59,49,29,18,8,2,14,0,54
211931,10660,4,5.267,4.775,1,5,18,36,70,37,18,13,6,2,17,21,54
211932,10591,4,4.704,4.249,4,11,24,42,71,32,13,3,3,0,0,0,54
211933,10401,5,6.107,4.574,1,2,10,17,34,58,48,24,11,1,4,17,54
211934,10697,6,6.392,5.144,2,2,6,11,39,39,51,28,16,5,8,16,54
211935,10580,4,4.793,4.558,2,8,26,54,57,30,18,3,4,1,15,21,54
211936,10671,5,6.101,4.38,0,1,12,16,44,52,46,24,9,4,4,16,54
211937,10391,4,5.483,4.35,0,5,15,29,58,54,25,15,5,1,5,19,54
